nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
0.0,0.0,383.0,111.796875,0.0,0.0,492.25,396.328125,0.0,0.0,775.5,565.3125,0.0,0.0,289.25,846.5625,0.0,0.0,7
0.0,0.0,381.5,113.203125,0.0,0.0,497.75,384.84375,0.0,0.0,778.5,572.34375,0.0,0.0,302.75,853.125,0.0,0.0,7
0.0,0.0,378.0,126.09375,0.0,0.0,481.75,322.03125,0.0,0.0,758.5,567.65625,0.0,0.0,315.0,862.5,0.0,0.0,7
0.0,0.0,392.25,142.96875,0.0,0.0,489.75,311.71875,0.0,0.0,767.0,571.875,0.0,0.0,327.0,864.375,0.0,0.0,7
0.0,0.0,408.5,114.140625,0.0,0.0,507.0,313.59375,0.0,0.0,767.0,572.34375,0.0,0.0,336.5,825.46875,0.0,0.0,7
0.0,0.0,413.25,127.265625,0.0,0.0,537.0,323.4375,0.0,0.0,779.0,573.75,0.0,0.0,317.75,827.8125,108.0,838.125,7
0.0,0.0,428.8636363636364,129.2471590909091,0.0,0.0,569.5,359.53125,566.0,369.375,797.0,580.3125,809.5,585.46875,234.0,775.3125,234.0,772.03125,7
0.0,0.0,444.47727272727275,131.2286931818182,0.0,0.0,615.5,373.359375,595.0,390.0,829.0,587.8125,833.5,583.125,298.25,804.375,154.5,803.90625,7
0.0,0.0,460.0909090909091,133.21022727272728,0.0,0.0,623.3333333333334,373.1640625,643.5,414.84375,839.1666666666666,596.171875,847.0,596.25,237.5,777.65625,188.75,781.875,7
0.0,0.0,475.70454545454544,135.19176136363637,0.0,0.0,631.1666666666666,372.96875,524.0,389.4375,849.3333333333334,604.53125,754.75,572.53125,277.8,779.34375,184.7,784.875,7
0.0,0.0,491.3181818181818,137.17329545454544,0.0,0.0,639.0,372.7734375,404.5,364.03125,859.5,612.890625,662.5,548.8125,318.1,781.03125,180.65,787.875,7
0.0,0.0,506.9318181818182,139.15482954545453,0.0,0.0,646.8333333333334,372.578125,285.0,338.625,869.6666666666666,621.25,570.25,525.09375,358.4,782.71875,176.6,790.875,7
0.0,0.0,522.5454545454545,141.13636363636363,0.0,0.0,654.6666666666666,372.3828125,165.5,313.21875,879.8333333333334,629.609375,478.0,501.375,398.7,784.40625,172.55,793.875,7
0.0,0.0,538.1590909090909,143.11789772727272,0.0,0.0,662.5,372.1875,46.0,287.8125,890.0,637.96875,385.75,477.65625,439.0,786.09375,168.5,796.875,7
0.0,0.0,553.7727272727273,145.0994318181818,0.0,0.0,669.0,360.9375,61.75,290.15625,897.5,643.125,388.5,496.875,516.5,750.46875,209.75,775.3125,7
0.0,0.0,569.3863636363636,147.0809659090909,0.0,0.0,687.5,390.46875,99.5,288.75,906.5,641.71875,398.5,516.5625,466.25,634.6875,197.25,643.125,7
0.0,0.0,585.0,149.0625,0.0,0.0,744.0,461.953125,112.0,294.84375,937.0,661.875,406.0,541.875,414.5,794.0625,141.5,752.8125,7
0.0,0.0,609.0,159.609375,311.0,63.046875,745.0,462.65625,114.25,301.40625,943.0,673.125,418.25,563.4375,382.5,805.3125,119.0,766.875,7
0.0,0.0,605.0,161.25,320.5,55.78125,748.0,462.1875,133.0,294.375,953.0,667.96875,410.75,562.03125,398.25,774.84375,144.75,733.59375,7
0.0,0.0,607.0,154.21875,314.5,59.296875,752.0,461.71875,139.75,306.09375,937.0,654.375,427.5,572.34375,402.5,787.96875,129.5,752.34375,7
0.0,0.0,611.0,172.03125,292.0,67.96875,767.0,487.03125,159.5,310.78125,948.0,649.6875,436.25,592.96875,385.0,782.34375,137.0,736.875,7
0.0,0.0,622.0,187.8515625,337.0,63.046875,778.0,506.25,167.75,310.78125,958.0,665.625,434.5,599.0625,377.0,781.875,138.0,733.125,7
0.0,0.0,630.0,194.53125,358.0,64.21875,778.0,510.9375,168.75,303.515625,949.5,667.96875,422.25,601.875,383.75,776.71875,139.75,735.9375,7
0.0,0.0,638.5,207.5390625,373.0,58.359375,781.0,518.4375,169.5,303.28125,953.0,681.09375,424.0,602.8125,362.25,765.46875,128.75,719.0625,7
0.0,0.0,637.0,191.25,387.75,58.359375,766.5,495.46875,177.5,295.546875,938.0,668.4375,425.75,601.875,354.75,765.9375,132.75,714.84375,7
0.0,0.0,635.0,168.75,374.25,58.125,755.5,472.03125,180.5,296.015625,928.5,665.625,422.0,599.0625,365.5,759.84375,142.0,709.21875,7
0.0,0.0,642.0,178.125,381.5,56.953125,753.0,466.40625,179.5,300.0,925.0,670.78125,423.0,601.875,381.0,750.0,153.75,700.3125,7
0.0,0.0,646.5,195.3515625,379.25,59.296875,764.0,485.15625,183.5,297.65625,929.5,675.9375,421.5,600.9375,374.0,762.1875,147.5,706.40625,7
0.0,0.0,662.0,232.96875,407.25,73.359375,789.0,518.4375,174.0,305.15625,954.5,710.15625,423.0,606.09375,389.5,786.5625,136.0,725.15625,7
0.0,0.0,642.0,197.4609375,387.25,58.359375,765.5,496.875,187.0,301.171875,930.0,680.15625,420.5,603.28125,363.5,756.09375,149.5,696.5625,7
0.0,0.0,645.0,217.03125,392.75,59.765625,780.0,528.28125,185.5,296.71875,937.5,706.40625,414.5,602.8125,363.0,744.375,155.25,679.6875,7
0.0,0.0,643.0,227.9296875,388.25,60.9375,778.0,535.3125,185.0,296.25,938.0,705.0,421.0,605.625,352.5,754.6875,140.25,690.0,7
0.0,0.0,639.0,237.0703125,376.5,60.46875,772.5,538.125,181.5,299.0625,934.5,710.15625,428.0,610.3125,349.25,755.625,134.75,690.0,7
0.0,0.0,629.0,203.671875,387.5,64.453125,739.5,476.25,168.875,309.375,929.5,708.28125,429.0,613.125,366.25,788.4375,112.75,741.5625,7
0.0,0.0,608.5,171.328125,344.5,56.71875,696.5,433.359375,172.5,311.484375,905.0,659.0625,428.0,618.28125,368.75,757.03125,143.75,717.65625,7
0.0,0.0,601.0,169.921875,343.75,59.0625,687.0,447.421875,173.5,307.03125,901.0,646.875,397.25,606.5625,352.75,769.21875,131.75,730.3125,7
0.0,0.0,589.0,159.84375,322.75,60.9375,670.0,427.96875,167.75,311.71875,884.0,632.8125,380.25,602.8125,366.25,765.9375,142.5,728.4375,7
0.0,0.0,590.5,139.453125,329.75,71.71875,670.0,426.09375,155.375,321.09375,885.5,634.6875,435.0,630.46875,376.25,803.90625,123.5,777.1875,7
0.0,0.0,573.5,139.21875,327.75,71.015625,680.0,448.125,155.75,322.03125,871.5,620.625,457.75,643.125,365.0,786.5625,127.75,759.84375,7
0.0,0.0,566.0,127.734375,312.5,74.296875,643.0,407.109375,148.125,325.78125,857.0,600.46875,462.25,649.6875,370.25,786.5625,118.75,772.96875,7
