nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
0.0,0.0,234.65441176470588,91.26148897058823,358.5,76.640625,177.02232142857144,480.3013392857143,295.75,434.0625,475.5833333333333,489.21875,516.0,540.46875,178.25,672.1875,300.25,703.125,7
0.0,0.0,238.4485294117647,91.1029411764706,368.75,75.9375,180.64285714285714,479.86607142857144,320.5,439.21875,484.06666666666666,490.75,536.0,535.78125,189.625,681.5625,306.25,706.40625,7
0.0,0.0,242.24264705882354,90.94439338235294,376.0,72.421875,184.26339285714286,479.43080357142856,327.0,420.0,492.54999999999995,492.28125,547.0,525.0,219.875,691.40625,331.5,714.375,7
0.0,0.0,246.03676470588235,90.78584558823529,389.5,83.671875,187.88392857142856,478.9955357142857,372.75,474.609375,501.0333333333333,493.8125,576.0,532.03125,229.125,679.21875,347.25,711.09375,7
0.0,0.0,249.83088235294116,90.62729779411765,412.5,91.640625,191.50446428571428,478.56026785714283,417.5,487.96875,509.51666666666665,495.34375,591.0,530.625,228.75,682.5,359.5,711.09375,7
0.0,0.0,253.625,90.46875,437.75,101.484375,195.125,478.125,455.5,505.3125,518.0,496.875,620.0,515.625,224.0,702.65625,374.75,726.5625,7
0.0,0.0,255.875,103.59375,452.0,102.890625,174.125,510.9375,484.0,521.25,386.0,584.0625,641.5,509.0625,223.75,727.96875,390.5,747.65625,7
0.0,0.0,269.5,98.671875,465.0,100.546875,197.125,500.625,517.5,520.78125,426.5,561.09375,663.0,498.75,239.875,715.3125,412.0,733.59375,7
0.0,0.0,278.5,97.03125,474.5,93.984375,201.125,498.75,542.5,518.4375,410.25,563.90625,694.0,485.15625,252.375,712.5,429.0,729.375,7
0.0,0.0,276.0,103.125,481.5,84.84375,205.625,506.25,573.0,514.6875,321.5,625.3125,716.0,469.21875,265.0,730.78125,447.75,733.59375,7
0.0,0.0,280.5,101.015625,500.0,87.890625,212.125,498.75,596.0,500.625,327.0,607.03125,719.0,480.9375,268.0,709.6875,458.5,716.25,7
0.0,0.0,288.5,99.140625,503.0,89.296875,228.21875,495.0,605.5,514.21875,331.55555555555554,605.4166666666666,726.0,468.28125,264.0,720.0,440.0,734.0625,7
0.0,0.0,305.0,93.75,505.5,78.984375,244.3125,491.25,612.0,497.8125,336.1111111111111,603.8020833333334,725.5,472.5,279.0,695.625,452.25,705.9375,7
0.0,0.0,327.5,102.421875,507.75,79.453125,260.40625,487.5,615.0,502.03125,340.6666666666667,602.1875,738.0,472.734375,285.25,719.53125,437.5,740.625,7
0.0,0.0,326.75,98.203125,509.75,77.109375,276.5,483.75,630.0,488.4375,345.22222222222223,600.5729166666666,733.0,483.75,296.75,700.78125,453.75,715.3125,7
0.0,0.0,344.0,89.296875,514.0,78.515625,279.5,479.0625,635.0,471.09375,349.77777777777777,598.9583333333334,736.0,499.6875,324.5,675.9375,471.5,686.71875,7
0.0,0.0,343.75,95.15625,510.0,72.65625,281.5,472.5,628.0,439.6875,354.3333333333333,597.34375,732.5,512.34375,328.25,669.375,478.5,675.0,7
0.0,0.0,355.5,121.640625,514.5,82.265625,261.5,470.625,640.0,454.21875,358.8888888888889,595.7291666666666,758.0,518.90625,336.0,685.78125,486.5,694.6875,7
0.0,0.0,347.5,128.4375,523.5,85.3125,278.5,464.296875,663.0,471.5625,363.44444444444446,594.1145833333334,750.5,515.15625,337.75,688.59375,487.75,689.0625,7
0.0,0.0,355.0,122.578125,528.0,95.625,283.0,483.28125,664.0,443.4375,368.0,592.5,749.0,525.0,340.0,688.125,487.0,681.5625,7
0.0,0.0,347.0,137.34375,529.5,93.28125,293.0,472.96875,659.0,387.1875,411.25,574.6875,765.0,565.78125,344.5,666.5625,499.25,656.25,7
0.0,0.0,360.5,133.125,545.0,101.484375,285.5,469.21875,671.0,385.78125,376.375,592.734375,775.0,581.71875,348.75,676.40625,507.75,662.8125,7
