nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
1104.9666666666667,185.09375,782.5,151.640625,926.0,189.140625,840.0,527.34375,778.5,549.84375,1074.0,698.4375,948.0,580.3125,528.5,694.6875,541.0,734.0625,7
1121.0,165.46875,757.5,156.09375,940.5,194.765625,790.5,530.625,814.0,581.71875,1036.0,671.25,970.5,587.34375,491.0,687.1875,535.5,731.25,7
1114.0,175.3125,750.0,161.015625,953.0,204.375,773.0,517.5,842.0,592.03125,956.0,589.6875,991.0,580.78125,480.25,682.96875,537.5,733.125,7
1116.0,176.953125,759.5,171.328125,968.0,208.59375,796.0,527.8125,863.0,572.8125,966.5,628.59375,1012.0,631.875,489.75,691.875,541.0,739.21875,7
1114.75,175.37109375,753.5,172.96875,974.0,211.40625,814.0,538.125,891.0,575.625,1033.0,639.84375,1049.0,671.25,482.25,694.6875,542.0,743.4375,7
1113.5,173.7890625,742.0,182.109375,970.0,204.84375,823.5,552.1875,926.0,580.3125,1075.0,649.6875,1124.0,647.8125,487.25,689.0625,536.0,726.5625,7
1112.25,172.20703125,732.5,184.453125,968.0,206.953125,803.0,549.375,967.5,601.40625,1058.0,647.8125,1124.0,642.1875,476.75,690.0,532.0,729.375,7
1111.0,170.625,747.0,185.15625,963.0,219.84375,794.0,536.25,993.0,584.53125,1028.0,654.375,1104.0,648.28125,459.5,685.78125,534.0,729.375,7
1082.5,218.203125,735.0,179.765625,966.0,219.609375,773.0,519.375,995.0,553.125,983.0,671.71875,1056.0,682.5,461.5,683.4375,538.5,728.90625,7
1054.0,265.78125,735.0,186.328125,955.5,215.15625,781.5,535.78125,1002.0,545.15625,997.5,658.125,1030.0,675.9375,462.75,686.25,533.0,726.5625,7
1096.0,168.515625,740.0,185.859375,954.5,211.40625,792.5,534.84375,998.0,529.21875,1010.0,649.21875,1045.0,664.6875,467.25,682.5,538.0,722.8125,7
1085.0,177.890625,744.0,178.125,960.0,201.328125,793.5,541.875,998.0,539.53125,1026.0,639.375,1063.0,670.3125,470.25,682.5,540.0,715.3125,7
1066.0,203.4375,724.0,178.359375,955.0,200.625,797.0,541.40625,992.5,548.90625,1029.0,617.34375,1091.0,664.6875,471.0,678.75,533.5,716.71875,7
1078.0,167.578125,725.5,164.765625,957.0,206.25,784.0,532.03125,984.5,567.65625,1015.5,601.875,1091.0,623.90625,444.0,682.5,545.0,724.6875,7
1062.0,173.671875,726.0,160.3125,949.5,203.90625,804.0,527.8125,967.0,557.34375,1028.0,594.84375,1082.0,610.3125,466.0,682.5,555.5,724.6875,7
1059.0,165.46875,722.0,155.15625,942.0,196.40625,733.0,504.375,959.5,553.125,935.5,556.875,1083.0,582.1875,450.0,680.625,554.5,723.75,7
1076.0,127.734375,721.5,145.546875,939.5,191.953125,671.0,466.640625,946.0,560.15625,838.0,549.84375,1092.0,555.0,476.0,674.0625,560.0,721.875,7
1076.0,112.5,710.0,141.328125,919.0,177.65625,733.0,496.875,947.0,560.15625,929.5,529.6875,1096.0,521.71875,476.25,685.3125,559.5,727.5,7
1062.0,109.21875,706.0,138.28125,908.5,167.34375,727.5,489.375,928.0,538.59375,924.0,511.875,1092.0,505.78125,459.75,689.0625,563.5,729.375,7
1064.0,92.8125,708.0,134.765625,886.0,156.09375,724.5,474.609375,914.0,535.3125,936.6666666666666,491.71875,1086.0,477.1875,471.0,696.5625,563.0,734.0625,7
1059.0,66.796875,703.0,129.375,867.0,146.953125,738.0,465.9375,904.5,522.65625,949.3333333333334,471.5625,1083.0,462.65625,455.5,694.21875,557.5,729.84375,7
1049.0,60.9375,692.5,127.265625,847.0,140.390625,750.5,473.90625,914.0,516.5625,962.0,451.40625,1080.0,449.53125,458.0,689.0625,559.5,723.75,7
1024.25,76.7578125,680.5,120.0,838.0,132.890625,740.0,462.890625,929.5,511.875,971.0,437.8125,1084.0,439.21875,452.25,691.40625,558.5,725.625,7
999.5,92.578125,674.0,123.046875,824.5,121.40625,729.5,468.28125,942.0,503.4375,944.0,465.0,1082.0,435.0,451.25,697.03125,554.0,727.5,7
