nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
979.0,86.58482142857143,752.0,212.34375,728.5,239.296875,929.0,497.8125,931.0,525.9375,1196.0,546.5625,1208.0,498.28125,721.0,824.0625,697.0,859.6875,5
978.3333333333334,86.71875,715.0,208.359375,731.0,240.9375,914.5,487.5,935.0,527.8125,1179.0,539.0625,1208.0,513.75,669.0,822.1875,703.0,855.46875,5
977.6666666666666,86.85267857142857,718.0,210.46875,725.0,243.515625,901.0,486.09375,935.0,529.6875,1175.1333333333334,536.25,1210.0,516.5625,675.0,821.71875,692.0,856.875,5
977.0,86.98660714285714,718.0,212.109375,725.0,245.390625,899.0,488.4375,935.0,528.75,1171.2666666666667,533.4375,1200.0,515.625,671.0,825.9375,697.5,860.625,5
976.3333333333334,87.12053571428571,718.0,211.875,728.0,245.625,895.0,487.5,946.0,534.84375,1167.4,530.625,1204.0,515.15625,661.5,825.46875,698.0,861.09375,5
975.6666666666666,87.25446428571429,710.0,212.578125,728.5,247.265625,892.375,487.265625,962.0,539.0625,1163.5333333333333,527.8125,1213.0,517.03125,659.5,827.34375,699.0,862.03125,5
975.0,87.38839285714286,711.5,211.171875,726.0,246.09375,889.75,487.03125,973.0,542.34375,1159.6666666666667,525.0,1220.0,521.25,662.0,827.8125,698.0,862.5,5
974.3333333333334,87.52232142857143,727.5,210.234375,719.5,240.703125,887.125,486.796875,962.5,535.3125,1155.8,522.1875,1218.0,526.875,679.0,825.9375,694.0,860.15625,5
973.6666666666666,87.65625,714.0,208.59375,721.5,240.703125,884.5,486.5625,962.5,532.5,1151.9333333333334,519.375,1218.0,528.75,667.0,827.8125,699.5,862.03125,5
973.0,87.79017857142857,698.5,208.359375,726.0,241.40625,881.875,486.328125,953.5,532.03125,1148.0666666666666,516.5625,1216.0,526.875,657.5,827.8125,706.0,864.375,5
972.3333333333334,87.92410714285714,709.5,208.359375,722.0,240.46875,879.25,486.09375,947.0,529.6875,1144.2,513.75,1211.0,525.9375,667.0,823.125,694.5,855.46875,5
971.6666666666666,88.05803571428571,674.0,204.609375,736.0,243.046875,876.625,485.859375,947.5,532.5,1140.3333333333333,510.9375,1217.0,525.0,621.0,822.1875,704.0,854.53125,5
971.0,88.19196428571429,680.5,204.84375,737.0,243.984375,874.0,485.625,952.0,539.0625,1136.4666666666667,508.125,1208.0,525.9375,622.0,821.71875,704.5,855.9375,5
970.3333333333334,88.32589285714286,667.5,206.015625,741.0,245.859375,871.375,485.390625,951.0,544.21875,1132.6,505.3125,1211.0,524.0625,601.0,824.0625,703.5,860.15625,5
969.6666666666666,88.45982142857143,671.0,206.953125,740.0,246.796875,868.75,485.15625,949.5,548.4375,1128.7333333333333,502.5,1213.0,522.65625,599.0,824.0625,700.5,859.6875,5
969.0,88.59375,664.0,209.296875,744.0,253.828125,866.125,484.921875,956.5,552.1875,1124.8666666666666,499.6875,1213.0,523.125,597.0,821.71875,702.5,858.75,5
968.0,91.171875,667.5,208.828125,739.0,247.734375,863.5,484.6875,947.5,553.59375,1121.0,496.875,1219.0,520.78125,596.0,824.53125,702.0,862.03125,5
965.0,83.90625,674.0,210.234375,733.5,247.96875,893.0,477.421875,947.5,553.125,1114.0,493.125,1214.0,519.84375,595.0,818.4375,681.5,850.3125,5
964.0,82.03125,669.5,209.0625,734.0,247.734375,887.0,476.71875,943.5,555.0,1103.0,490.78125,1204.0,519.84375,597.0,817.03125,691.0,850.3125,5
962.0,76.640625,686.5,208.828125,725.0,245.15625,889.5,478.125,940.0,555.9375,1096.0,484.6875,1202.0,515.15625,602.0,816.5625,673.0,849.375,5
960.5,82.5,695.0,208.828125,720.5,244.453125,885.0,471.5625,922.0,551.25,1085.0,484.21875,1191.0,516.09375,618.5,816.5625,677.0,849.375,5
959.5,82.265625,715.5,208.828125,709.0,242.109375,880.0,470.15625,907.0,549.375,1078.0,480.0,1173.0,518.90625,637.0,813.28125,663.0,845.625,5
956.5,88.125,717.0,212.34375,704.0,241.40625,877.0,468.515625,891.0,546.09375,1082.0,477.890625,1155.0,523.125,645.0,811.875,657.5,843.28125,5
952.5,87.1875,708.0,211.171875,701.0,241.40625,877.5,475.3125,885.0,553.125,1096.0,483.75,1136.0,519.375,629.0,812.8125,650.5,844.6875,5
948.625,86.513671875,696.5,206.015625,702.5,238.125,874.0,480.46875,877.5,555.9375,1123.0,491.71875,1129.0,516.09375,611.0,810.0,650.5,841.40625,5
944.75,85.83984375,690.5,203.671875,701.5,236.25,873.5,475.546875,878.0,560.15625,1102.0,485.625,1124.0,511.875,611.0,813.28125,659.0,845.625,5
940.875,85.166015625,697.5,204.84375,698.0,238.125,873.0,479.765625,882.5,566.71875,1106.0,490.3125,1120.0,503.90625,628.5,814.6875,656.5,844.6875,5
937.0,84.4921875,685.0,205.3125,695.0,236.953125,869.5,476.25,881.5,566.71875,1093.0,480.0,1114.0,500.625,612.0,816.5625,655.0,846.09375,5
933.125,83.818359375,703.5,208.59375,682.5,238.59375,874.0,477.1875,877.0,567.65625,1098.0,476.484375,1120.0,493.59375,635.5,817.5,643.0,850.3125,5
929.25,83.14453125,684.0,203.90625,683.0,234.375,867.0,476.25,869.5,563.90625,1082.0,470.15625,1111.0,493.59375,610.5,815.15625,642.0,846.09375,5
925.375,82.470703125,692.0,204.84375,674.0,235.078125,864.0,479.0625,867.0,562.5,1078.0,472.03125,1111.0,487.96875,620.0,810.0,632.0,840.0,5
921.5,81.796875,681.0,203.203125,674.0,234.609375,850.0,474.609375,860.0,565.3125,1056.0,466.40625,1105.0,491.71875,605.0,810.0,632.0,841.40625,5
919.3157894736842,82.08059210526316,695.5,200.390625,672.5,232.734375,851.0,475.78125,852.0,564.375,1054.0,474.375,1100.0,492.65625,622.0,805.78125,631.0,837.1875,5
917.1315789473684,82.36430921052632,680.5,201.328125,672.0,231.796875,850.0,477.65625,850.5,567.65625,1042.0,476.25,1081.0,497.34375,606.0,807.1875,632.0,836.71875,5
914.9473684210526,82.64802631578948,665.0,198.984375,670.0,232.265625,844.0,475.3125,850.0,571.40625,1038.0,473.90625,1082.0,499.6875,580.0,805.3125,624.0,833.4375,5
