nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
0.0,0.0,296.5,89.296875,95.79924242424244,108.12144886363636,399.0,480.0,12.19921875,446.737060546875,342.75,600.0,168.71363636363634,471.67329545454544,188.75,819.84375,69.62068965517241,816.2715517241379,5
0.0,0.0,301.5,90.234375,93.46212121212122,108.49431818181819,407.0,474.84375,12.625,449.6484375,347.25,597.1875,171.88181818181818,470.63352272727275,192.25,817.5,69.78879310344827,817.7747844827586,5
0.0,0.0,307.5,90.9375,91.125,108.8671875,409.25,473.90625,13.05078125,452.559814453125,351.25,596.25,175.05,469.59375,192.375,824.0625,69.95689655172414,819.2780172413793,5
0.0,0.0,312.0,91.40625,88.7878787878788,109.24005681818181,410.0,459.84375,13.4765625,455.47119140625,353.0,597.1875,178.21818181818182,468.55397727272725,191.625,819.375,70.125,820.78125,5
0.0,0.0,312.5,88.828125,86.45075757575758,109.61292613636364,414.0,465.46875,13.90234375,458.382568359375,358.5,590.625,181.38636363636363,467.51420454545456,194.25,823.125,70.29310344827586,822.2844827586207,5
0.0,0.0,314.5,90.703125,84.11363636363637,109.98579545454545,416.0,480.0,14.328125,461.2939453125,359.5,592.5,184.55454545454546,466.4744318181818,189.75,819.84375,70.46120689655173,823.7877155172414,5
0.0,0.0,314.75,87.890625,81.77651515151516,110.35866477272728,418.5,475.78125,14.75390625,464.205322265625,370.5,591.09375,187.72272727272727,465.4346590909091,192.0,826.40625,70.62931034482759,825.2909482758621,5
0.0,0.0,313.75,86.71875,79.43939393939395,110.7315340909091,400.75,412.734375,15.1796875,467.11669921875,382.5,562.5,190.89090909090908,464.3948863636364,204.625,769.6875,70.79741379310344,826.7941810344828,5
0.0,0.0,310.0,85.078125,77.10227272727273,111.1044034090909,379.25,349.921875,15.60546875,470.028076171875,385.5,543.75,194.0590909090909,463.3551136363636,227.75,744.84375,70.96551724137932,828.2974137931035,5
0.0,0.0,298.75,91.875,74.76515151515153,111.47727272727272,383.5,385.546875,16.03125,472.939453125,379.75,518.4375,197.22727272727272,462.3153409090909,231.875,773.4375,71.13362068965517,829.8006465517242,5
0.0,0.0,288.875,97.96875,72.42803030303031,111.85014204545455,382.5,401.71875,16.45703125,475.850830078125,372.25,506.25,200.39545454545453,461.2755681818182,226.625,771.5625,71.30172413793103,831.3038793103449,5
0.0,0.0,279.0,104.0625,70.0909090909091,112.22301136363636,391.0,442.5,16.8828125,478.76220703125,342.0,508.59375,203.56363636363636,460.23579545454544,205.75,797.8125,71.46982758620689,832.8071120689656,5
0.0,0.0,262.5,86.484375,67.75378787878789,112.59588068181819,372.25,413.671875,17.30859375,481.673583984375,318.5,491.25,206.73181818181817,459.19602272727275,201.75,775.78125,71.63793103448276,834.3103448275862,5
0.0,0.0,261.53409090909093,87.421875,65.41666666666667,112.96875,323.25,277.03125,17.734375,484.5849609375,360.5,457.03125,209.89999999999998,458.15625,197.375,703.125,71.80603448275862,835.8135775862069,5
0.0,0.0,260.5681818181818,88.359375,63.07954545454547,113.34161931818181,307.5,279.84375,18.16015625,487.496337890625,347.75,418.125,213.0681818181818,457.11647727272725,191.5,724.21875,71.97413793103448,837.3168103448276,5
0.0,0.0,259.60227272727275,89.296875,60.74242424242425,113.71448863636364,284.0,287.34375,18.5859375,490.40771484375,320.75,401.71875,216.23636363636362,456.07670454545456,182.375,711.09375,72.14224137931035,838.8200431034483,5
0.0,0.0,258.6363636363636,90.234375,58.405303030303045,114.08735795454545,272.75,268.125,19.01171875,493.319091796875,295.0,401.25,219.40454545454546,455.0369318181818,181.375,688.125,72.3103448275862,840.323275862069,5
0.0,0.0,257.67045454545456,91.171875,56.06818181818183,114.46022727272728,253.5,267.1875,19.4375,496.23046875,291.5,394.6875,222.57272727272726,453.9971590909091,181.0,745.3125,72.47844827586206,841.8265086206897,5
0.0,0.0,256.70454545454544,92.109375,53.73106060606061,114.8330965909091,235.125,285.0,19.86328125,499.141845703125,303.0,427.96875,225.74090909090907,452.9573863636364,166.875,761.25,72.64655172413794,843.3297413793103,5
