nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
0.0,0.0,319.75,63.66365131578947,461.0,68.671875,356.71153846153845,402.58413461538464,557.0,431.25,580.55,529.3359375,768.5,521.71875,47.5,720.0,197.0,742.5,5
0.0,0.0,324.0,63.55263157894737,462.0,69.140625,360.5769230769231,402.3317307692308,561.0,435.703125,582.1,522.421875,771.0,525.0,40.0,725.625,194.25,749.0625,5
0.0,0.0,328.25,63.44161184210526,456.5,72.65625,364.4423076923077,402.0793269230769,572.5,461.953125,583.65,515.5078125,774.0,524.0625,34.25,734.0625,201.25,759.375,5
0.0,0.0,332.5,63.33059210526316,454.5,71.953125,368.3076923076923,401.8269230769231,538.5,428.90625,585.2,508.59375,769.0,518.4375,43.0,712.96875,205.75,738.28125,5
0.0,0.0,336.75,63.219572368421055,451.5,76.640625,372.1730769230769,401.5745192307692,519.0,429.609375,586.75,501.6796875,773.0,518.4375,41.25,730.3125,208.75,757.5,5
0.0,0.0,341.0,63.108552631578945,462.0,69.140625,376.03846153846155,401.32211538461536,485.0,438.28125,588.3,494.765625,751.0,510.0,43.0,729.375,213.0,754.21875,5
0.0,0.0,345.25,62.99753289473684,469.25,69.84375,379.90384615384613,401.06971153846155,475.0,443.4375,589.85,487.8515625,749.0,511.40625,37.75,727.5,210.0,757.03125,5
0.0,0.0,349.5,62.88651315789474,458.75,57.65625,383.7692307692308,400.8173076923077,457.5,425.15625,591.4,480.9375,729.0,510.0,54.0,741.5625,208.5,769.6875,5
0.0,0.0,353.75,62.77549342105263,460.5,60.9375,387.63461538461536,400.56490384615387,437.5,428.203125,592.95,474.0234375,719.0,510.9375,69.75,712.5,200.5,736.875,5
0.0,0.0,358.0,62.66447368421053,459.5,52.96875,391.5,400.3125,421.25,422.34375,594.5,467.109375,691.5,513.28125,82.75,717.1875,194.25,740.625,5
0.0,0.0,362.25,62.55345394736842,442.5,51.328125,337.0,379.6875,411.5,412.96875,541.5,444.84375,643.0,512.34375,97.5,711.5625,188.5,733.59375,5
0.0,0.0,366.5,62.442434210526315,443.25,46.640625,334.75,372.65625,379.5,390.9375,539.0,441.09375,614.0,513.75,108.0,700.78125,195.0,720.0,5
0.0,0.0,370.75,62.33141447368421,444.25,48.984375,359.5,371.484375,372.75,389.0625,571.5,443.90625,605.0,519.375,119.5,708.75,194.5,727.03125,5
0.0,0.0,375.0,62.2203947368421,439.25,48.046875,380.0,374.0625,355.5,385.3125,604.5,444.375,616.5,525.46875,113.5,733.59375,182.75,752.34375,5
0.0,0.0,379.25,62.109375,438.5,52.5,403.25,382.03125,344.25,383.4375,629.0,438.515625,618.0,525.0,113.75,709.6875,186.25,727.5,5
0.0,0.0,400.5,64.21875,432.0,53.671875,391.75,378.515625,328.5,384.84375,616.0,427.734375,610.0,523.125,131.25,704.0625,179.0,719.53125,5
0.0,0.0,401.0,67.96875,428.5,53.4375,386.0,376.171875,321.75,384.375,609.5,421.171875,603.0,517.96875,132.25,708.75,180.5,722.8125,5
0.0,0.0,393.0,71.25,421.75,56.25,380.5,375.46875,322.5,387.65625,594.0,417.65625,603.0,515.15625,135.0,716.25,182.25,731.25,5
0.0,0.0,417.0,78.984375,419.0,58.828125,392.5,375.46875,314.0,390.9375,575.5,417.65625,610.5,513.75,146.25,690.9375,177.25,703.125,5
0.0,0.0,426.0,76.171875,415.5,55.78125,394.0,369.84375,309.0,389.296875,568.5,415.78125,617.0,504.375,155.5,700.78125,176.0,713.4375,5
0.0,0.0,447.25,78.75,418.0,57.421875,420.0,378.28125,304.25,393.75,592.5,418.828125,604.0,488.90625,168.0,704.0625,174.25,715.3125,5
0.0,0.0,434.0,77.96875,417.5,53.4375,362.0,353.4375,303.75,394.21875,548.0,414.375,606.0,480.0,150.75,693.75,176.75,710.15625,5
0.0,0.0,420.75,77.1875,411.0,55.3125,391.25,346.40625,306.25,397.734375,556.0,416.71875,606.5,472.5,163.5,699.375,175.0,715.3125,5
0.0,0.0,407.5,76.40625,410.5,53.203125,416.5,356.25,307.25,397.96875,578.5,424.6875,606.0,467.34375,165.75,699.375,178.25,713.4375,5
0.0,0.0,394.25,75.625,407.5,52.734375,388.75,358.828125,313.75,402.65625,550.0,413.4375,604.0,462.65625,152.5,694.6875,178.5,710.625,5
0.0,0.0,381.0,74.84375,395.75,57.421875,362.0,363.28125,315.5,405.234375,535.5,406.40625,607.0,458.90625,145.0,698.4375,178.25,714.84375,5
0.0,0.0,367.75,74.0625,388.75,59.296875,367.25,358.125,326.5,402.1875,537.0,403.59375,603.0,452.8125,136.75,698.4375,177.0,716.71875,5
0.0,0.0,354.5,73.28125,385.5,60.703125,380.0,347.8125,344.0,408.28125,547.0,397.5,629.0,453.984375,128.5,699.84375,178.25,721.875,5
0.0,0.0,341.25,72.5,384.25,63.515625,383.5,356.015625,377.0,417.890625,553.0,397.96875,633.0,455.15625,108.5,690.9375,180.0,714.375,5
0.0,0.0,328.0,71.71875,387.0,65.390625,376.0,368.4375,374.0,410.15625,552.5,403.359375,636.5,452.578125,99.0,701.25,180.5,723.28125,5
0.0,0.0,0.0,0.0,387.75,67.734375,380.0,379.21875,390.25,425.15625,561.0,416.25,635.0,450.46875,99.0,700.3125,178.25,721.40625,5
