nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
0.0,0.0,541.6666666666666,109.0625,501.0,102.65625,542.6111111111111,410.9375,435.5,435.234375,723.3333333333334,420.546875,709.5,435.703125,561.0,656.71875,515.5,674.0625,5
0.0,0.0,540.3333333333334,110.78125,502.25,101.71875,543.2222222222222,412.890625,438.75,434.53125,726.6666666666666,422.265625,718.0,430.546875,559.0,657.1875,516.0,674.53125,5
0.0,0.0,539.0,112.5,498.0,103.125,543.8333333333334,414.84375,439.5,435.0,730.0,423.984375,705.5,429.375,558.0,652.96875,513.0,671.25,5
0.0,0.0,537.6666666666666,114.21875,496.75,101.25,544.4444444444445,416.796875,440.75,432.65625,733.3333333333334,425.703125,711.5,421.875,560.5,650.15625,511.75,667.5,5
0.0,0.0,536.3333333333334,115.9375,496.75,102.65625,545.0555555555555,418.75,439.75,432.890625,736.6666666666666,427.421875,702.5,425.859375,555.5,653.4375,509.0,670.3125,5
0.0,0.0,535.0,117.65625,494.25,102.65625,545.6666666666666,420.703125,437.0,432.1875,740.0,429.140625,687.0,430.3125,551.0,652.03125,508.0,668.90625,5
0.0,0.0,533.6666666666666,119.375,491.25,101.71875,546.2777777777778,422.65625,434.75,430.3125,743.3333333333334,430.859375,694.5,427.96875,551.5,650.625,506.75,666.5625,5
0.0,0.0,532.3333333333334,121.09375,486.5,103.359375,546.8888888888889,424.609375,430.0,428.4375,746.6666666666666,432.578125,684.0,428.4375,559.5,648.28125,509.0,665.15625,5
0.0,0.0,531.0,122.8125,483.5,104.53125,547.5,426.5625,425.75,427.96875,750.0,434.296875,682.0,427.734375,561.0,647.8125,505.5,663.75,5
0.0,0.0,533.0,123.8671875,480.0,105.234375,552.5,427.96875,420.75,426.5625,743.0,435.46875,673.5,431.015625,563.5,645.9375,504.0,660.9375,5
0.0,0.0,537.0,129.609375,478.75,107.578125,551.25,426.796875,415.0,426.09375,724.0,435.0,675.0,434.0625,572.0,647.8125,504.0,661.875,5
0.0,0.0,541.0,128.671875,474.0,107.34375,550.0,425.625,407.5,424.21875,726.0,437.8125,666.0,439.6875,583.5,646.40625,505.5,662.8125,5
