,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,0.0,0.0,0.007549285888671875,0.0,0.0,0.00323486328125,0.0,0.0,0.005428314208984375,0.0,0.0,0.00582122802734375,0.0,0.0,0.0615234375,677.0,123.6328125,0.74853515625,234.375,84.375,0.736328125,752.0,406.171875,0.93505859375,126.0,373.359375,0.919921875,821.5,672.1875,0.919921875,90.5,664.21875,0.9091796875,601.5,749.53125,0.93994140625,292.75,737.8125,0.93701171875,0.0,0.0,0.12744140625,0.0,0.0,0.12322998046875,0.0,0.0,0.01302337646484375,0.0,0.0,0.0125732421875
1,0.0,0.0,0.007488250732421875,0.0,0.0,0.0032100677490234375,0.0,0.0,0.0054473876953125,0.0,0.0,0.00579833984375,0.0,0.0,0.06292724609375,676.0,122.2265625,0.74951171875,231.875,85.3125,0.73681640625,751.5,403.125,0.93505859375,123.75,375.9375,0.91943359375,821.0,672.65625,0.9189453125,88.75,675.0,0.90771484375,601.0,750.0,0.93994140625,292.0,738.75,0.9365234375,0.0,0.0,0.1260986328125,0.0,0.0,0.12200927734375,0.0,0.0,0.012969970703125,0.0,0.0,0.0125274658203125
2,0.0,0.0,0.007404327392578125,0.0,0.0,0.0032100677490234375,0.0,0.0,0.005405426025390625,0.0,0.0,0.005889892578125,0.0,0.0,0.06256103515625,676.5,123.75,0.75146484375,232.25,86.71875,0.73974609375,751.5,405.46875,0.93505859375,125.25,376.40625,0.92041015625,821.0,673.125,0.92041015625,89.75,667.5,0.9091796875,599.5,749.53125,0.939453125,290.75,737.8125,0.9365234375,0.0,0.0,0.126708984375,0.0,0.0,0.12261962890625,0.0,0.0,0.01306915283203125,0.0,0.0,0.01262664794921875
3,0.0,0.0,0.007694244384765625,0.0,0.0,0.0032863616943359375,0.0,0.0,0.005535125732421875,0.0,0.0,0.0059356689453125,0.0,0.0,0.06256103515625,676.5,123.515625,0.74853515625,233.875,84.609375,0.7373046875,751.5,406.171875,0.9345703125,125.5,375.0,0.919921875,821.5,674.0625,0.91943359375,89.5,672.65625,0.9091796875,602.0,750.0,0.93896484375,293.5,739.21875,0.93603515625,0.0,0.0,0.12451171875,0.0,0.0,0.120849609375,0.0,0.0,0.01287078857421875,0.0,0.0,0.01242828369140625
4,0.0,0.0,0.007755279541015625,0.0,0.0,0.0032978057861328125,0.0,0.0,0.00557708740234375,0.0,0.0,0.00600433349609375,0.0,0.0,0.062103271484375,676.5,123.3984375,0.74560546875,233.125,83.90625,0.734375,751.0,405.703125,0.9345703125,124.75,373.828125,0.919921875,821.0,674.0625,0.919921875,91.0,675.9375,0.9091796875,601.0,748.59375,0.939453125,291.75,737.8125,0.9365234375,0.0,0.0,0.1259765625,0.0,0.0,0.12249755859375,0.0,0.0,0.0129241943359375,0.0,0.0,0.0125274658203125
5,0.0,0.0,0.007904052734375,0.0,0.0,0.0032863616943359375,0.0,0.0,0.005687713623046875,0.0,0.0,0.00579833984375,0.0,0.0,0.061767578125,675.5,121.5234375,0.740234375,234.75,81.328125,0.7294921875,751.5,406.171875,0.93408203125,126.0,371.25,0.919921875,821.5,675.46875,0.919921875,91.25,668.90625,0.91064453125,603.0,753.28125,0.939453125,294.25,743.4375,0.9365234375,0.0,0.0,0.12408447265625,0.0,0.0,0.12115478515625,0.0,0.0,0.0127716064453125,0.0,0.0,0.01242828369140625
6,0.0,0.0,0.007694244384765625,0.0,0.0,0.0032863616943359375,0.0,0.0,0.00555419921875,0.0,0.0,0.0059356689453125,0.0,0.0,0.061767578125,676.0,122.109375,0.7431640625,232.875,82.734375,0.7314453125,752.0,406.640625,0.9345703125,124.25,374.0625,0.91943359375,820.5,675.9375,0.919921875,90.5,674.0625,0.9091796875,601.5,750.9375,0.939453125,292.5,740.625,0.9365234375,0.0,0.0,0.1259765625,0.0,0.0,0.12249755859375,0.0,0.0,0.01287078857421875,0.0,0.0,0.0125274658203125
7,0.0,0.0,0.0078125,0.0,0.0,0.0032863616943359375,0.0,0.0,0.0055999755859375,0.0,0.0,0.00586700439453125,0.0,0.0,0.061981201171875,675.5,121.2890625,0.7431640625,234.375,82.03125,0.73291015625,751.0,404.53125,0.9345703125,122.75,376.640625,0.919921875,821.0,675.46875,0.91943359375,91.25,676.875,0.9091796875,603.0,752.8125,0.93896484375,296.25,743.4375,0.9365234375,0.0,0.0,0.12347412109375,0.0,0.0,0.1201171875,0.0,0.0,0.01267242431640625,0.0,0.0,0.01233673095703125
8,0.0,0.0,0.007965087890625,0.0,0.0,0.0033512115478515625,0.0,0.0,0.005706787109375,0.0,0.0,0.00586700439453125,0.0,0.0,0.062225341796875,675.0,121.0546875,0.74169921875,233.0,82.5,0.7314453125,751.0,404.53125,0.93408203125,123.0,376.171875,0.919921875,821.0,674.0625,0.91943359375,91.0,678.28125,0.9091796875,603.5,750.0,0.93896484375,295.75,740.625,0.93603515625,0.0,0.0,0.124755859375,0.0,0.0,0.1217041015625,0.0,0.0,0.01282501220703125,0.0,0.0,0.0125274658203125
9,0.0,0.0,0.007904052734375,0.0,0.0,0.0033512115478515625,0.0,0.0,0.0055999755859375,0.0,0.0,0.0060272216796875,0.0,0.0,0.0604248046875,674.5,119.53125,0.7412109375,232.375,80.625,0.72998046875,751.0,402.1875,0.93408203125,123.75,373.359375,0.91943359375,820.5,672.1875,0.91943359375,88.75,674.53125,0.90869140625,599.5,752.8125,0.9384765625,291.0,741.5625,0.935546875,0.0,0.0,0.12249755859375,0.0,0.0,0.1187744140625,0.0,0.0,0.012725830078125,0.0,0.0,0.01233673095703125
