nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
0.0,0.0,748.0,199.921875,300.75,240.9375,995.5,461.953125,219.5,571.40625,904.5,256.171875,463.0,540.0,775.0,803.4375,471.25,832.96875,1
0.0,0.0,744.5,197.8125,302.25,240.0,995.5,459.84375,226.0,571.875,910.0,251.25,444.0,556.875,772.0,807.65625,467.0,836.25,1
0.0,0.0,753.0,195.9375,307.75,237.7734375,993.0,460.546875,229.75,577.96875,911.0,248.90625,465.0,555.9375,777.5,802.96875,475.75,831.5625,1
0.0,0.0,756.5,199.453125,306.0,238.9453125,990.0,458.203125,238.25,582.1875,925.5,253.125,492.75,548.90625,783.0,802.96875,479.0,833.4375,1
0.0,0.0,760.0,201.09375,302.0,239.296875,992.0,457.96875,240.5,583.125,926.5,239.1796875,507.5,549.84375,781.5,806.71875,476.0,834.375,1
0.0,0.0,764.0,199.8046875,302.0,237.5390625,987.0,462.1875,240.5,581.25,945.0,263.671875,491.5,558.75,784.0,802.96875,480.0,830.625,1
0.0,0.0,763.5,200.0390625,297.75,237.0703125,988.0,463.125,239.25,581.25,935.5,255.703125,492.0,565.3125,778.0,809.53125,474.0,836.71875,1
0.0,0.0,756.0,201.6796875,293.0,235.6640625,983.5,462.1875,235.0,583.125,929.5,249.375,518.5,559.6875,767.0,813.75,456.5,840.46875,1
0.0,0.0,745.0,201.4453125,285.75,237.890625,975.5,462.421875,226.75,584.53125,929.0,247.96875,486.0,588.28125,771.0,803.90625,456.75,838.59375,1
0.0,0.0,739.0,199.21875,265.25,243.28125,958.5,475.78125,218.75,607.5,931.0,258.515625,554.0,579.375,773.0,825.9375,444.5,858.75,1
0.0,0.0,735.0,199.8046875,255.5,243.046875,950.5,473.4375,204.5,599.0625,928.5,260.625,502.75,607.5,762.5,821.25,429.75,852.1875,1
0.0,0.0,731.0,199.453125,245.25,243.75,946.5,474.375,193.0,606.5625,922.5,254.53125,551.0,599.0625,756.0,812.8125,416.0,845.625,1
0.0,0.0,719.0,199.1015625,236.25,245.859375,935.0,472.734375,182.0,610.3125,915.0,255.703125,535.0,618.28125,748.5,814.6875,408.25,847.5,1
0.0,0.0,715.0,200.15625,227.5,245.625,928.5,477.890625,174.0,614.0625,911.0,259.6875,560.5,653.4375,736.5,836.25,395.75,869.53125,1
0.0,0.0,709.0,198.6328125,216.75,246.09375,927.0,475.78125,161.75,624.375,908.5,253.59375,585.5,628.125,736.0,845.15625,389.25,878.90625,1
