nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,label
0.0,0.0,464.75,58.828125,0.0,0.0,474.75,410.15625,0.0,0.0,414.0,640.78125,0.0,0.0,308.5,682.5,0.0,0.0,3
0.0,0.0,464.25,57.421875,0.0,0.0,469.0,418.125,0.0,0.0,401.5,660.0,0.0,0.0,297.75,702.1875,0.0,0.0,3
0.0,0.0,466.5,60.46875,0.0,0.0,462.5,421.40625,0.0,0.0,398.0,658.125,0.0,0.0,293.25,706.875,0.0,0.0,3
0.0,0.0,466.25,61.640625,0.0,0.0,457.5,430.3125,0.0,423.515625,359.75,704.0625,0.0,0.0,278.5,712.03125,0.0,0.0,3
0.0,0.0,468.0,63.28125,0.0,0.0,449.5,443.203125,0.0,0.0,289.0,777.1875,0.0,0.0,269.25,715.3125,0.0,0.0,3
0.0,0.0,467.75,64.453125,0.0,0.0,443.25,443.671875,0.0,0.0,283.0,774.84375,0.0,0.0,264.0,704.53125,0.0,0.0,3
0.0,0.0,464.75,62.34375,0.0,0.0,442.5,431.71875,0.0,0.0,346.5,702.1875,0.0,0.0,262.0,706.875,0.0,0.0,3
0.0,0.0,465.0,63.515625,0.0,0.0,437.5,431.71875,0.0,0.0,349.0,694.21875,0.0,0.0,262.75,698.4375,0.0,0.0,3
0.0,0.0,464.25,63.046875,0.0,0.0,432.0,428.90625,0.0,0.0,345.0,694.6875,0.0,0.0,253.625,698.4375,0.0,0.0,3
0.0,0.0,460.25,63.515625,0.0,0.0,426.75,433.828125,0.0,0.0,337.0,707.8125,0.0,0.0,246.625,702.1875,0.0,0.0,3
0.0,0.0,459.0,64.6875,0.0,0.0,421.5,438.28125,0.0,0.0,333.5,715.3125,0.0,0.0,241.75,705.0,0.0,0.0,3
0.0,0.0,458.75,63.75,0.0,0.0,417.25,440.15625,0.0,0.0,333.0,718.59375,0.0,0.0,245.75,712.96875,0.0,0.0,3
0.0,0.0,457.0,63.75,0.0,0.0,417.0,439.21875,0.0,0.0,336.0,716.25,0.0,0.0,249.75,717.1875,0.0,0.0,3
0.0,0.0,457.75,63.28125,0.0,0.0,416.5,440.15625,0.0,0.0,336.75,712.5,0.0,0.0,245.0,705.9375,0.0,0.0,3
0.0,0.0,458.0,64.21875,0.0,0.0,416.75,440.625,0.0,0.0,336.0,714.84375,0.0,0.0,242.0,709.6875,0.0,0.0,3
0.0,0.0,457.75,61.875,0.0,0.0,417.5,440.15625,0.0,0.0,332.5,730.78125,0.0,0.0,243.625,698.90625,0.0,0.0,3
0.0,0.0,459.0,61.640625,0.0,0.0,417.0,440.15625,0.0,0.0,331.25,736.875,0.0,0.0,238.5,702.65625,0.0,0.0,3
0.0,0.0,458.5,60.234375,0.0,0.0,415.5,441.09375,0.0,0.0,330.25,734.53125,0.0,0.0,237.125,702.65625,0.0,0.0,3
0.0,0.0,460.0,62.109375,0.0,0.0,414.5,441.5625,0.0,0.0,331.5,731.71875,0.0,0.0,233.375,697.96875,0.0,0.0,3
0.0,0.0,459.0,60.703125,0.0,0.0,412.75,440.859375,0.0,0.0,327.5,741.5625,0.0,0.0,234.125,701.25,0.0,0.0,3
0.0,0.0,459.0,61.171875,0.0,0.0,410.5,439.6875,0.0,0.0,325.25,741.5625,0.0,0.0,233.25,705.0,0.0,0.0,3
0.0,0.0,458.25,61.875,0.0,0.0,408.0,441.5625,0.0,0.0,321.5,750.9375,0.0,0.0,232.5,702.1875,0.0,0.0,3
0.0,0.0,458.75,62.578125,0.0,0.0,406.5,439.921875,0.0,0.0,324.75,746.25,0.0,0.0,230.25,697.03125,0.0,0.0,3
0.0,0.0,459.25,63.515625,0.0,0.0,406.0,437.8125,0.0,0.0,329.5,735.0,0.0,0.0,233.0,694.21875,0.0,0.0,3
0.0,0.0,458.25,62.109375,0.0,0.0,406.5,434.765625,0.0,0.0,333.5,718.59375,0.0,0.0,226.875,690.46875,0.0,0.0,3
0.0,0.0,455.25,63.75,0.0,0.0,406.75,434.296875,0.0,0.0,337.5,710.625,0.0,0.0,226.375,689.0625,0.0,0.0,3
0.0,0.0,454.0,63.75,0.0,0.0,406.5,435.46875,0.0,0.0,338.5,711.5625,0.0,0.0,232.125,692.8125,0.0,0.0,3
0.0,0.0,453.25,64.21875,0.0,0.0,407.0,435.46875,0.0,0.0,339.75,711.09375,0.0,0.0,233.875,693.28125,0.0,0.0,3
0.0,0.0,453.0,63.046875,0.0,0.0,407.0,436.171875,0.0,0.0,337.75,718.125,0.0,0.0,232.375,696.09375,0.0,0.0,3
0.0,0.0,454.0,63.28125,0.0,0.0,405.5,438.28125,0.0,0.0,332.0,731.71875,0.0,0.0,230.25,693.75,0.0,0.0,3
